"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000200406018,"","Cents, Trèves",,"49.617635000000","6.169565000000",0,,0,""
000200406004,"","Cents, Carmel",,"49.618326000000","6.172432000000",0,,0,""
000200406003,"","Cents, Camille Polfer",,"49.619366000000","6.176332000000",0,,0,""
000200406019,"","Cents, Waassertuerm",,"49.620830000000","6.182881000000",0,,0,""
000200405024,"","Luxembourg/Centre, Michel Rodange",,"49.603089000000","6.124741000000",0,,0,""
000200417032,"","Kirchberg, Pierre Werner",,"49.631678000000","6.177656000000",0,,0,""
000200801002,"","Steinsel, Bourgaass",,"49.677533000000","6.121820000000",0,,0,""
000200405038,"","Luxembourg, Ste Zithe",,"49.606678000000","6.126191000000",0,,0,""
000200422003,"","Neudorf/Weimershof, Fierschterhaus",,"49.623805000000","6.177599000000",0,,0,""
000200422007,"","Neudorf, Kalchesbruck",,"49.622585000000","6.185134000000",0,,0,""
000200417004,"","Kirchberg, Alphonse Weicker (Bus)",,"49.632299000000","6.169919000000",0,,0,""
000200422005,"","Neudorf/Weimershof, Hierzekrëpp",,"49.617071000000","6.151708000000",0,,0,""
000200407008,"","Cessange, Kierch",,"49.589127000000","6.106728000000",0,,0,""
000200402006,"","Beggen, Kierch",,"49.643420000000","6.129472000000",0,,0,""
000200407006,"","Cessange, Duerf",,"49.587128000000","6.103082000000",0,,0,""
000200422009,"","Neudorf, Kierch",,"49.621242000000","6.161836000000",0,,0,""
000200422001,"","Neudorf, Brasserie",,"49.622451000000","6.164923000000",0,,0,""
000200402007,"","Beggen, Rue du Pont",,"49.649008000000","6.127688000000",0,,0,""
000200422008,"","Neudorf, Kapell",,"49.623527000000","6.168447000000",0,,0,""
000200422011,"","Neudorf, Laangegronn",,"49.624162000000","6.173078000000",0,,0,""
000200405003,"","Centre, Alsace",,"49.596039000000","6.130332000000",0,,0,""
000200419005,"","Limpertsberg, Arts et Métiers",,"49.621760000000","6.126688000000",0,,0,""
000200404021,"","Bonnevoie, Jules Fischer",,"49.592282000000","6.146468000000",0,,0,""
000200602003,"","Findel, Gréiwelscheierhaff",,"49.625815000000","6.198118000000",0,,0,""
000200404033,"","Bonnevoie, Pont-Remy",,"49.594543000000","6.144398000000",0,,0,""
000200415008,"","Hollerich, Nancy",,"49.603409000000","6.118451000000",0,,0,""
000200412011,"","Gasperich, Klensch",,"49.593159000000","6.119429000000",0,,0,""
000200412002,"","Gasperich, Beethoven",,"49.589641000000","6.118336000000",0,,0,""
000200415013,"","Hollerich, Schluechthaus",,"49.600322000000","6.117318000000",0,,0,""
000200417001,"","Kirchberg, Prince Félix",,"49.625229000000","6.139973000000",0,,0,""
000200403010,"","Belair, Kierch",,"49.610455000000","6.107721000000",0,,0,""
000200404014,"","Bonnevoie, Gabriel Lippmann",,"49.599087000000","6.142597000000",0,,0,""
000200404023,"","Bonnevoie, Kofferfabrick",,"49.600930000000","6.145105000000",0,,0,""
000200304007,"","Howald, Op der Stirzel",,"49.576768000000","6.135392000000",0,,0,""
000200419034,"","Limpertsberg, Square André",,"49.623659000000","6.119140000000",0,,0,""
000200419010,"","Limpertsberg, Belle-Vue",,"49.623032000000","6.127555000000",0,,0,""
000200404017,"","Bonnevoie, Huese Vic",,"49.603719000000","6.137093000000",0,,0,""
000201004001,"","Walferdange, Gare",,"49.662030000000","6.136207000000",0,,0,""
000200404036,"","Bonnevoie, Virchow",,"49.601725000000","6.139425000000",0,,0,""
000200419001,"","Limpertsberg, Alen Eecher Bierg",,"49.621855000000","6.129452000000",0,,0,""
000200404013,"","Bonnevoie, Fraternité",,"49.599168000000","6.140059000000",0,,0,""
000200409003,"","Dommeldange, Château",,"49.634696000000","6.138628000000",0,,0,""
000200405039,"","Luxembourg, Wallis",,"49.603111000000","6.134332000000",0,,0,""
000200304011,"","Howald, Ronneboesch",,"49.578820000000","6.133598000000",0,,0,""
000200901018,"","Strassen, Kiem",,"49.618571000000","6.078065000000",0,,0,""
000200406011,"","Cents, Kéibierg-I.N.S.",,"49.611157000000","6.143219000000",0,,0,""
000200420001,"","Merl, Athénée",,"49.604965000000","6.111216000000",0,,0,""
000200406007,"","Cents, Fort Dumoulin",,"49.612424000000","6.147894000000",0,,0,""
000200901025,"","Strassen, Réimerwee",,"49.617812000000","6.082195000000",0,,0,""
000200406017,"","Cents, Tawioun",,"49.613863000000","6.154068000000",0,,0,""
000200406012,"","Cents, Kierch",,"49.615493000000","6.160744000000",0,,0,""
000200901019,"","Strassen, Les Aubépines",,"49.616029000000","6.090333000000",0,,0,""
000200408008,"","Clausen, Tour Jacob",,"49.611780000000","6.142546000000",0,,0,""
000200408006,"","Clausen, Rumm",,"49.610778000000","6.139171000000",0,,0,""
000200602001,"","Findel",,"49.629165000000","6.204587000000",0,,0,""
000200403015,"","Belair, Rheinsheim",,"49.607454000000","6.120829000000",0,,0,""
000200404020,"","Bonnevoie, Jeanne d'Arc",,"49.596711000000","6.147677000000",0,,0,""
000200404029,"","Bonnevoie, Nic Martha",,"49.592998000000","6.148876000000",0,,0,""
000200420004,"","Merl, Conservatoire",,"49.602262000000","6.105659000000",0,,0,""
000200412004,"","Gasperich, Émile Bian",,"49.580254000000","6.117796000000",0,,0,""
000200412008,"","Gasperich, François Hogenberg",,"49.587557000000","6.120963000000",0,,0,""
000200420003,"","Merl, Celtes",,"49.601643000000","6.094608000000",0,,0,""
000200403002,"","Belair, Archiducs",,"49.612674000000","6.112256000000",0,,0,""
000200403001,"","Belair, Amsterdam",,"49.612203000000","6.108185000000",0,,0,""
000200405018,"","Centre, Gruef",,"49.611087000000","6.131663000000",0,,0,""
000200508003,"","Senningerberg, Charlys Statioun",,"49.649996000000","6.226089000000",0,,0,""
000200423001,"","Pfaffenthal, Sichenhaff",,"49.620079000000","6.132561000000",0,,0,""
000200404037,"","Bonnevoie, Willibrord",,"49.593854000000","6.140896000000",0,,0,""
000200404027,"","Bonnevoie, Lycée Technique de Bonnevoie/Quais",,"49.591165000000","6.141662000000",0,,0,""
000200406010,"","Cents, Jules Salentiny",,"49.616897000000","6.158932000000",0,,0,""
000200406002,"","Cents, Arthur Knaff",,"49.618368000000","6.160577000000",0,,0,""
000200406005,"","Cents, Charles de Tornaco",,"49.619244000000","6.163295000000",0,,0,""
000200405007,"","Centre, Cathédrale",,"49.610004000000","6.131145000000",0,,0,""
000200403017,"","Belair, Nicolas Simmer",,"49.614244000000","6.113534000000",0,,0,""
000200425004,"","Rollingergrund, Beim Klomp",,"49.617998000000","6.111096000000",0,,0,""
000200420011,"","Merl, Orval",,"49.605836000000","6.102527000000",0,,0,""
000200420008,"","Merl, Laang Heck",,"49.605241000000","6.097800000000",0,,0,""
000200420014,"","Merl, St.Hubert",,"49.603996000000","6.093001000000",0,,0,""
000200420013,"","Merl, Plak",,"49.603038000000","6.089251000000",0,,0,""
000200419029,"","Limpertsberg, Neumans-Park",,"49.620898000000","6.107629000000",0,,0,""
000200901013,"","Strassen, Grande-Duchesse Charlotte",,"49.619124000000","6.072188000000",0,,0,""
000200901008,"","Strassen, Chapelle",,"49.618647000000","6.064019000000",0,,0,""
000200901026,"","Strassen, Riedgen",,"49.618156000000","6.057402000000",0,,0,""
000200425011,"","Rollingergrund, Val St André",,"49.621976000000","6.105779000000",0,,0,""
000200425012,"","Rollingergrund, Villeroy & Boch",,"49.628177000000","6.106948000000",0,,0,""
000200421004,"","Muhlenbach, Peiffeschbierg",,"49.628388000000","6.113237000000",0,,0,""
000200420010,"","Merl, Op der Millen",,"49.603451000000","6.084963000000",0,,0,""
000200426006,"","Weimerskirch, Knupp",,"49.628818000000","6.135607000000",0,,0,""
000200415011,"","Hollerich, Poincaré",,"49.602274000000","6.116608000000",0,,0,""
000200426011,"","Weimerskirch, Tommys Bruch",,"49.631587000000","6.138063000000",0,,0,""
000200408003,"","Clausen, Malakoff",,"49.615172000000","6.146585000000",0,,0,""
000200426004,"","Weimerskirch, Biechelchen",,"49.633567000000","6.141756000000",0,,0,""
